PDAcroForm,SimplexTableau,BundleRevisionImpl,PolygonsSet,PolyhedronsSet,MathUtils,ArgumentMatchingTool,Invocation,ResourceUser,ClassUtils,ReturnsEmptyValues,BisectionSolver,Node,PDICCBased,ClassUtilsTest,Pointers,PDAcroFrom2995,DefaultIntervalCategoryDataset,DETECT_CYCLE_TEST,Matchers,DETECT_CYCLE,CategoryPlot,LocaleUtils,DatasetUtilities,Hello,CollatingIterator,SubLine-b,ExceptionClient,TypeCheck,REVERSE_LINKED_LIST,StringUtils,ExceptionThrower,XYPlot,SubLine,Resource,ContentDispositionFilter,StrBuilder,Resources,RuntimeNullPointer,NullReferenceException,REVERSE_LINKED_LIST_TEST,FilterListIterator
5.534023222107333e+19,5.833372668708739e+19,5.21752713012879e+19,5.217527130131357e+19,5.217527130129196e+19,5.833372668705499e+19,8.846747673094395e+19,5.217527130127734e+19,8.453360104289844e+19,5.217527130126304e+19,8.040749325444358e+19,8.652289912048899e+19,9.58520939093457e+19,5.833372668704996e+19,9.406030799380405e+19,1.0756207730963436e+20,5.217527130129996e+19,5.5340232221058605e+19,8.652289912049494e+19,6.390139593971183e+19,1.1666745337359984e+20,4.518511039628501e+19,7.378697629466143e+19,5.5340232221057425e+19,6.651068162291128e+19,6.651068162305111e+19,8.65228991205695e+19,0.0,4.124817371233331e+19,1.2096339023606943e+20,4.518511039627335e+19,1.3429432395460282e+20,4.518511039628336e+19,6.902139622521785e+19,1.1220716365675951e+20,5.534023222106724e+19,5.217527130127814e+19,9.761099463527106e+19,9.037022079194767e+19,1.6395824769091492e+20,7.826290695175309e+19,7.378697629466461e+19
1.769349534620722e+20,1.618695223099796e+20,1.63958247693367e+20,1.5323016451569127e+20,1.670423721318914e+20,1.6499269484918705e+20,1.925896622202964e+20,1.7402623553899528e+20,1.995320448681625e+20,1.6805783663477054e+20,1.872140053325146e+20,1.872140053324573e+20,1.9953204486850262e+20,1.7402623553898915e+20,1.969573299692922e+20,1.9953204486795356e+20,1.7789395752400522e+20,1.788478193617913e+20,1.9953204486828052e+20,1.8446744073677747e+20,2.0123022055106232e+20,1.2236185739235831e+20,1.9170418781882335e+20,1.6499269484925862e+20,1.9347108404376302e+20,1.778939575239113e+20,1.8902287831492706e+20,2.0207395683191574e+20,0.0,2.0123022055096966e+20,1.4288786517839516e+20,2.0624086855922513e+20,1.0913240967845298e+20,1.8261344955429274e+20,2.0038293164846488e+20,1.700705770796272e+20,1.5652581390383792e+20,2.012302205513656e+20,1.9867751398250607e+20,2.0706418867222282e+20,1.9781929176775973e+20,1.8812061598775178e+20
5.833372668702693e+19,4.518511039627008e+19,4.51851103962742e+19,3.6893488147375792e+19,5.534023222106204e+19,4.124817371232165e+19,8.249634742444433e+19,5.217527130123973e+19,1.1068046444157755e+20,4.518511039623833e+19,6.390139593956629e+19,7.826290695180024e+19,8.652289912038061e+19,4.1248173712306405e+19,8.652289912023115e+19,1.181167940791692e+20,5.2175271301234975e+19,4.124817371229711e+19,9.406030799366858e+19,6.651068162301302e+19,7.144393258886061e+19,2.608763565064533e+19,5.833372668695989e+19,3.6893488147389493e+19,7.3786976294557065e+19,6.902139622518929e+19,7.37869762944824e+19,1.3680471548981346e+20,3.1950697969852895e+19,0.0,2.608763565064293e+19,1.576090504527375e+20,1.8446744073682141e+19,6.118092869604404e+19,1.2646450587026388e+20,5.8333726687055356e+19,4.124817371229046e+19,9.933875699138678e+19,1.1068046444137692e+20,1.7007057707672535e+20,6.902139622483697e+19,6.1180928696054325e+19
1.7884781936177355e+20,1.6186952230997616e+20,1.7205977427058537e+20,1.5760905045455933e+20,1.69067202086291e+20,1.6906720208627725e+20,1.8902287831487637e+20,1.759707231039172e+20,2.0123022055125418e+20,1.7106806702339978e+20,1.8902287831498293e+20,1.8902287831492883e+20,1.969573299693057e+20,1.750011800611302e+20,1.9522198927064537e+20,1.9953204486793842e+20,1.7979662081748553e+20,1.807404415849078e+20,2.0038293164896656e+20,1.8446744073677242e+20,2.003829316486375e+20,1.278027918794878e+20,1.85387483554918e+20,1.6805783663483316e+20,1.9081460442089606e+20,1.7500118006103032e+20,1.8812061598755527e+20,2.0123022055043963e+20,1.3926986362623228e+20,2.0123022055095425e+20,0.0,2.0541424852511008e+20,1.106804644422239e+20,1.8167935928771543e+20,2.020739568323118e+20,1.7402623553901353e+20,1.5975348984928354e+20,1.9695732996905543e+20,1.969573299687555e+20,2.054142485238986e+20,1.9695732996914e+20,1.8446744073663712e+20
4.518511039625175e+19,3.6893488147408765e+19,3.1950697969868505e+19,2.6087635650658783e+19,3.1950697969868325e+19,3.195069796985315e+19,7.826290695182775e+19,3.6893488147390345e+19,8.65228991203231e+19,3.195069796985632e+19,6.90213962251767e+19,6.1180928696049934e+19,6.651068162281671e+19,4.124817371231811e+19,7.82629069516097e+19,9.406030799366198e+19,4.5185110396244525e+19,2.608763565059637e+19,7.144393258888645e+19,4.518511039626694e+19,9.76109946351056e+19,1.8446744073706856e+19,5.534023222098182e+19,2.608763565065104e+19,6.390139593965459e+19,4.518511039623549e+19,7.378697629465629e+19,8.65228991199695e+19,1.8446744073703406e+19,1.0596847695532758e+20,1.8446744073706856e+19,0.0,1.8446744073706856e+19,4.880549731782475e+19,7.82629069512379e+19,4.124817371231449e+19,3.689348814738832e+19,8.846747673070785e+19,8.846747673056979e+19,1.440736769207083e+20,7.144393258883904e+19,3.689348814734992e+19
1.8902287831524236e+20,1.7884781936189735e+20,1.788478193618179e+20,1.7402623553910738e+20,1.853874835551996e+20,1.7979662081751554e+20,1.960915792730302e+20,1.8902287831528584e+20,2.0291418480956667e+20,1.769349534620954e+20,1.8992085428774352e+20,1.917041878186434e+20,2.003829316491416e+20,1.8538748355513418e+20,1.978192917678502e+20,2.0123022055100056e+20,1.8992085428805134e+20,1.853874835551173e+20,2.0291418480968732e+20,1.93471084044025e+20,2.020739568324595e+20,1.166674533742078e+20,1.9347108404383325e+20,1.7884781936187903e+20,1.986775139832795e+20,1.8538748355503886e+20,1.9695732996954105e+20,2.0291418480876005e+20,1.6906720208640963e+20,2.0207395683236636e+20,1.6291723242127602e+20,2.0706418867336724e+20,0.0,1.9347108404398214e+20,2.0458428857225085e+20,1.8074044158492564e+20,1.7789395752410713e+20,2.0207395683276128e+20,2.020739568324663e+20,2.0541424852385415e+20,1.9953204486828297e+20,1.9081460442103303e+20
1.137133674769422e+20,9.037022079249264e+19,9.933875699179692e+19,6.390139593972039e+19,9.58520939095264e+19,1.043505426025262e+20,1.5099310773519322e+20,9.761099463562997e+19,1.7500118006034347e+20,1.0596847695590701e+20,1.4641649195322191e+20,1.4872240533862397e+20,1.6395824769286347e+20,1.1811679407990573e+20,1.6395824769285367e+20,1.778939575229795e+20,1.1068046444204637e+20,1.1666745337404349e+20,1.7500118006046536e+20,1.291272085157457e+20,1.7597072310287948e+20,6.902139622530072e+19,1.3302136324582657e+20,9.223372036843451e+19,1.5433653386128897e+20,1.209633902366229e+20,1.2646450587089756e+20,1.844674407352124e+20,7.605787426457494e+19,1.797966208163969e+20,7.144393258918907e+19,1.9258966221852643e+20,4.1248173712342204e+19,0.0,1.7500118005989733e+20,1.02707124263671e+20,9.761099463569557e+19,1.7500118006044895e+20,1.7402623553791417e+20,1.9781929176517185e+20,1.680578366340841e+20,1.3680471549096283e+20
2127727452.8487566,3.1950697969867006e+19,2168798354.046148,2265967634.94711,3.6893488147358114e+19,4.518511039622086e+19,9.223372036822136e+19,3.1950697969856864e+19,1.010369784163933e+20,3.689348814735832e+19,7.144393258901876e+19,6.3901395939571696e+19,1.043505426022596e+20,3.6893488147379e+19,9.223372036811765e+19,1.1954856507056601e+20,2126612376.5520825,3.6893488147364053e+19,9.037022079221278e+19,5.534023222109095e+19,1.2096339023607733e+20,1.84467440737046e+19,7.605787426444026e+19,4.518511039627325e+19,7.82629069518302e+19,3.6893488147358626e+19,7.826290695169814e+19,1.4169212980256968e+20,2.6087635650650415e+19,1.2912720851505601e+20,2.608763565062891e+19,1.4641649195184076e+20,2346518823.02517,6.390139593965323e+19,0.0,3.6893488147386405e+19,2.6087635650657866e+19,1.1519987981678785e+20,1.1811679407918378e+20,1.660206966602729e+20,8.453360104290509e+19,5.833372668696767e+19
1.3173610254180545e+20,1.0756207731020084e+20,1.1811679407991702e+20,1.0435054260256445e+20,1.2236185739226697e+20,1.2236185739223178e+20,1.6906720208594043e+20,1.195485650714401e+20,1.899208542872761e+20,1.2511190542197675e+20,1.5323016451530116e+20,1.5652581390341302e+20,1.8074044158441115e+20,1.3043817825313667e+20,1.7693495346153773e+20,1.8446744073574397e+20,1.3302136324601086e+20,1.3043817825311252e+20,1.8446744073611467e+20,1.554350283922834e+20,1.8721400533176097e+20,8.040749325462944e+19,1.5099310773532318e+20,1.1954856507148291e+20,1.680578366344825e+20,1.3555533118860144e+20,1.6186952230957823e+20,1.934710840424538e+20,9.76109946357147e+19,1.872140053316504e+20,8.453360104321291e+19,1.9781929176630018e+20,6.902139622531103e+19,1.4757395258937144e+20,1.8812061598668073e+20,0.0,1.0596847695599316e+20,1.8721400533208282e+20,1.872140053317778e+20,2.003829316463424e+20,1.7597072310319268e+20,1.4986205729492238e+20
1.5543502839227315e+20,1.3302136324610731e+20,1.4757395258948123e+20,1.2646450587122824e+20,1.4641649195348271e+20,1.4986205729511172e+20,1.8167935928745846e+20,1.5652581390378084e+20,1.9609157927257732e+20,1.4641649195345612e+20,1.7979662081725016e+20,1.7979662081719013e+20,1.9081460442068287e+20,1.565258139037549e+20,1.9170418781846274e+20,1.9434850842671756e+20,1.532301645155678e+20,1.5543502839227318e+20,1.9609157927270262e+20,1.6805783663472286e+20,1.9434850842671356e+20,1.010369784169071e+20,1.7205977427033624e+20,1.4524980808613336e+20,1.835427860880622e+20,1.6186952230979892e+20,1.7979662081718187e+20,1.9953204486740594e+20,1.1954856507151717e+20,1.9695732996873175e+20,1.0435054260261369e+20,2.0375094788325953e+20,8.453360104321896e+19,1.6805783663467096e+20,1.9953204486783776e+20,1.565258139038027e+20,0.0,1.9522198927050152e+20,1.9347108404299412e+20,2.037509478820384e+20,1.9170418781831587e+20,1.7106806702322123e+20
6.118092869612362e+19,3.689348814740305e+19,4.518511039620762e+19,4.880549731785786e+19,5.833372668706927e+19,5.2175271301231575e+19,8.24963474243796e+19,4.518511039623552e+19,1.1519987981660937e+20,4.518511039620383e+19,8.846747673092299e+19,9.037022079218359e+19,1.1068046444175919e+20,5.2175271301238145e+19,1.1220716365710241e+20,1.3043817825225975e+20,6.651068162303144e+19,5.534023222104866e+19,1.1954856507095045e+20,7.826290695190602e+19,1.3173610254113124e+20,2.6087635650651853e+19,8.453360104296022e+19,4.51851103962789e+19,6.118092869605948e+19,6.390139593960673e+19,9.223372036815315e+19,1.54336533860268e+20,3.6893488147401363e+19,1.3302136324522004e+20,3.1950697969863086e+19,1.6704237213000578e+20,1554691997.4147506,7.378697629470716e+19,1.3302136324507088e+20,4.51851103962315e+19,4.880549731786746e+19,0.0,1.3680471549027072e+20,1.7884781935873832e+20,1.1068046444163465e+20,6.651068162298217e+19
6.118092869612481e+19,4.880549731785592e+19,4.518511039626548e+19,5.217527130128675e+19,5.217527130124249e+19,5.833372668704714e+19,9.037022079233774e+19,5.217527130127822e+19,1.106804644416252e+20,4.518511039625074e+19,9.037022079232454e+19,9.406030799382246e+19,1.1519987981679878e+20,5.8333726687083454e+19,1.0756207730982432e+20,1.1519987981649117e+20,5.5340232221066535e+19,4.518511039624659e+19,1.0596847695562922e+20,7.144393258909508e+19,1.3302136324547899e+20,2.6087635650657366e+19,6.390139593953893e+19,4.880549731785697e+19,8.040749325447905e+19,6.65106816230332e+19,1.0270712426350816e+20,1.3043817825193606e+20,4.124817371233072e+19,1.3173610254115281e+20,4.1248173712346374e+19,1.554350283905894e+20,2.6087635650656432e+19,7.826290695179389e+19,1.3555533118781343e+20,4.518511039628181e+19,4.1248173712330695e+19,1.1371336747646126e+20,0.0,1.7205977426765837e+20,9.585209390914468e+19,7.378697629461893e+19
5.8333726687049654e+19,3.6893488147410584e+19,3.19506979698503e+19,2.6087635650658783e+19,3.689348814736895e+19,5.217527130127128e+19,7.144393258897384e+19,4.880549731783159e+19,8.846747673065531e+19,4.124817371232347e+19,6.118092869604171e+19,5.833372668696154e+19,7.144393258896796e+19,4.124817371228457e+19,6.390139593958126e+19,9.406030799359209e+19,5.217527130127337e+19,4.124817371232463e+19,7.378697629451737e+19,5.217527130128676e+19,9.76109946352001e+19,2.6087635650652017e+19,6.118092869606593e+19,4.880549731784913e+19,6.390139593955595e+19,4.518511039622171e+19,6.118092869596432e+19,8.846747673043567e+19,1.8446744073676274e+19,9.761099463518585e+19,2.6087635650661958e+19,1.059684769550076e+20,2.6087635650652017e+19,4.124817371227966e+19,8.45336010425474e+19,3.6893488147331187e+19,3.689348814738838e+19,8.453360104277698e+19,9.585209390918122e+19,0.0,6.902139622500568e+19,5.2175271301204886e+19
6.902139622521634e+19,5.217527130129847e+19,5.534023222109102e+19,5.2175271301267595e+19,6.651068162302513e+19,6.118092869612213e+19,1.0756207730999768e+20,5.833372668707147e+19,1.291272085152973e+20,4.518511039623889e+19,9.406030799379228e+19,1.0103697841666492e+20,1.2236185739194524e+20,6.390139593968164e+19,1.1068046444178237e+20,1.4169212980283843e+20,6.651068162301535e+19,6.390139593967093e+19,8.45336010429079e+19,8.453360104310963e+19,1.3555533118809632e+20,3.1950697969881043e+19,8.652289912051917e+19,5.217527130129551e+19,8.040749325441427e+19,8.040749325450322e+19,1.075620773100364e+20,1.509931077343174e+20,4.518511039625788e+19,1.4048621740639096e+20,4.124817371234428e+19,1.710680670215746e+20,2.60876356506608e+19,8.652289912060174e+19,1.4288786517744357e+20,6.651068162305924e+19,4.1248173712319455e+19,1.3173610254139579e+20,1.251119054211616e+20,1.844674407338733e+20,0.0,8.04074932544022e+19
9.585209390947346e+19,8.040749325456454e+19,8.846747673103488e+19,6.902139622525488e+19,9.406030799397125e+19,9.223372036836593e+19,1.3804279245010828e+20,8.846747673102344e+19,1.700705770788224e+20,8.453360104308939e+19,1.3926986362595212e+20,1.317361025415473e+20,1.5433653386102623e+20,1.0103697841680595e+20,1.543365338610295e+20,1.6704237213082223e+20,9.406030799390969e+19,9.933875699178698e+19,1.730457982406314e+20,1.1954856507136308e+20,1.7402623553805628e+20,5.2175271301307064e+19,1.2374452113669774e+20,9.03702207924997e+19,1.475739525892653e+20,9.223372036832652e+19,1.3555533118841632e+20,1.7979662081590297e+20,5.534023222105122e+19,1.7789395752298267e+20,5.217527130129113e+19,1.908146044191578e+20,4.124817371232669e+19,1.1666745337403825e+20,1.7500118005998184e+20,9.223372036840094e+19,7.378697629477338e+19,1.759707231033209e+20,1.680578366337182e+20,1.9347108404073408e+20,1.6704237213122747e+20,0.0
